,goalkeeper1,goalkeeper2,defender1,defender2,defender3,defender4,defender5,midfielder1,midfielder2,midfielder3,midfielder4,midfielder5,forward1,forward2,forward3,gameweek,score
0,Hugo Lloris,Ben Foster,Toby Alderweireld,James Tarkowski,Matt Doherty,Lucas Digne,Virgil van Dijk,Eden Hazard,Leroy Sané,Abdoulaye Doucouré,Robert Snodgrass,Lucas Rodrigues Moura da Silva,Roberto Firmino,Salomón Rondón,Javier Hernández Balcázar,18,45
