,goalkeeper1,goalkeeper2,defender1,defender2,defender3,defender4,defender5,midfielder1,midfielder2,midfielder3,midfielder4,midfielder5,forward1,forward2,forward3,gameweek,score
0,Neil Etheridge,Jonas Lössl,Ricardo Domingos Barbosa Pereira,Patrick van Aanholt,Shane Duffy,David Luiz Moreira Marinho,Toby Alderweireld,Paul Pogba,Heung-Min Son,Luka Milivojevic,Bernardo Mota Veiga de Carvalho e Silva,Ryan Fraser,Marcus Rashford,Roberto Firmino,Jamie Vardy,22,57
