,goalkeeper1,goalkeeper2,defender1,defender2,defender3,defender4,defender5,midfielder1,midfielder2,midfielder3,midfielder4,midfielder5,forward1,forward2,forward3,gameweek,score
0,Vicente Guaita,Kepa Arrizabalaga,Wes Morgan,Ben Davies,Lucas Digne,Maya Yoshida,César Azpilicueta,Kevin De Bruyne,Gylfi Sigurdsson,Lucas Rodrigues Moura da Silva,Leroy Sané,Nathan Redmond,Jamie Vardy,Roberto Firmino,Chris Wood,34,89
