,goalkeeper1,goalkeeper2,defender1,defender2,defender3,defender4,defender5,midfielder1,midfielder2,midfielder3,midfielder4,midfielder5,forward1,forward2,forward3,gameweek,score
0,Ben Foster,Artur Boruc,Jeffrey Schlupp,Victor Lindelöf,Shane Duffy,David Luiz Moreira Marinho,Craig Cathcart,Eden Hazard,Heung-Min Son,Christian Eriksen,David Brooks,Sadio Mané,Raúl Jiménez,Joshua King,Marcus Rashford,26,60
