,goalkeeper1,goalkeeper2,defender1,defender2,defender3,defender4,defender5,midfielder1,midfielder2,midfielder3,midfielder4,midfielder5,forward1,forward2,forward3,gameweek,score
0,Jordan Pickford,Kepa Arrizabalaga,Kurt Zouma,Sean Morrison,Aymeric Laporte,James Tarkowski,Trent Alexander-Arnold,Ryan Fraser,Jordan Henderson,Jordan Henderson,Gerard Deulofeu,Matt Ritchie,Chris Wood,Callum Wilson,Aleksandar Mitrovic,35,85
