,goalkeeper1,goalkeeper2,defender1,defender2,defender3,defender4,defender5,midfielder1,midfielder2,midfielder3,midfielder4,midfielder5,forward1,forward2,forward3,gameweek,score
0,Jordan Pickford,Mathew Ryan,Davinson Sánchez,Nathan Aké,Antonio Rüdiger,Héctor Bellerín,Toby Alderweireld,David Silva,Leroy Sané,Abdoulaye Doucouré,Ross Barkley,Johann Berg Gudmundsson,Pierre-Emerick Aubameyang,Joshua King,Callum Wilson,10,84
