,goalkeeper1,goalkeeper2,defender1,defender2,defender3,defender4,defender5,midfielder1,midfielder2,midfielder3,midfielder4,midfielder5,forward1,forward2,forward3,gameweek,score
0,Alisson Ramses Becker,Ederson Santana de Moraes,Andrew Robertson,Shane Duffy,Jamaal Lascelles,César Azpilicueta,Jeffrey Schlupp,Henrikh Mkhitaryan,Paul Pogba,Gerard Deulofeu,James Milner,Oleksandr Zinchenko,Salomón Rondón,Romelu Lukaku,Alexandre Lacazette,29,68
