,goalkeeper1,goalkeeper2,defender1,defender2,defender3,defender4,defender5,midfielder1,midfielder2,midfielder3,midfielder4,midfielder5,forward1,forward2,forward3,gameweek,score
0,Rui Pedro dos Santos Patrício,Joe Hart,Harry Maguire,Nicolás Otamendi,Shkodran Mustafi,Héctor Bellerín,Willy Boly,Raheem Sterling,Johann Berg Gudmundsson,James Maddison,Mateo Kovacic,Ashley Westwood,Alexandre Lacazette,Jamie Vardy,Andre Gray,8,55
