,goalkeeper1,goalkeeper2,defender1,defender2,defender3,defender4,defender5,midfielder1,midfielder2,midfielder3,midfielder4,midfielder5,forward1,forward2,forward3,gameweek,score
0,Neil Etheridge,Jonas Lössl,David Luiz Moreira Marinho,Ricardo Domingos Barbosa Pereira,Lucas Digne,Phil Jones,James Tomkins,Heung-Min Son,Leroy Sané,Bernardo Mota Veiga de Carvalho e Silva,Richarlison de Andrade,Ryan Fraser,Marcus Rashford,Roberto Firmino,Jamie Vardy,23,48
