,goalkeeper1,goalkeeper2,defender1,defender2,defender3,defender4,defender5,midfielder1,midfielder2,midfielder3,midfielder4,midfielder5,forward1,forward2,forward3,gameweek,score
0,Alisson Ramses Becker,Ben Foster,James Tarkowski,David Luiz Moreira Marinho,Sean Morrison,Matt Doherty,César Azpilicueta,Eden Hazard,Heung-Min Son,Abdoulaye Doucouré,Robert Snodgrass,Richarlison de Andrade,Marcus Rashford,Pierre-Emerick Aubameyang,Salomón Rondón,17,59
