,goalkeeper1,goalkeeper2,defender1,defender2,defender3,defender4,defender5,midfielder1,midfielder2,midfielder3,midfielder4,midfielder5,forward1,forward2,forward3,gameweek,score
0,Sergio Rico,Ederson Santana de Moraes,Kurt Zouma,Aymeric Laporte,Trent Alexander-Arnold,César Azpilicueta,Lucas Digne,Ryan Fraser,Eden Hazard,Christian Eriksen,Gylfi Sigurdsson,Matt Ritchie,Ayoze Pérez,Chris Wood,Aleksandar Mitrovic,36,77
