,goalkeeper1,goalkeeper2,defender1,defender2,defender3,defender4,defender5,midfielder1,midfielder2,midfielder3,midfielder4,midfielder5,forward1,forward2,forward3,gameweek,score
0,Jonas Lössl,Hugo Lloris,Bruno Ecuele Manga,James Tarkowski,Sean Morrison,Matt Doherty,Ricardo Domingos Barbosa Pereira,Paul Pogba,Heung-Min Son,Eden Hazard,Felipe Anderson Pereira Gomes,Sadio Mané,Marcus Rashford,Aleksandar Mitrovic,Ashley Barnes,21,71
