,goalkeeper1,goalkeeper2,defender1,defender2,defender3,defender4,defender5,midfielder1,midfielder2,midfielder3,midfielder4,midfielder5,forward1,forward2,forward3,gameweek,score
0,Jordan Pickford,Martin Dubravka,Lewis Dunk,Marcos Alonso,Kieran Trippier,Nathan Aké,Federico Fernández,Leroy Sané,Anthony Martial,Richarlison de Andrade,Paul Pogba,Ross Barkley,Callum Wilson,Álvaro Morata,Raúl Jiménez,12,52
