,goalkeeper1,goalkeeper2,defender1,defender2,defender3,defender4,defender5,midfielder1,midfielder2,midfielder3,midfielder4,midfielder5,forward1,forward2,forward3,gameweek,score
0,Wayne Hennessey,Joe Hart,Trent Alexander-Arnold,Matt Doherty,Shane Duffy,James Tomkins,James Tarkowski,Raheem Sterling,Eden Hazard,Bernardo Mota Veiga de Carvalho e Silva,Aaron Ramsey,Johann Berg Gudmundsson,Aleksandar Mitrovic,Alexandre Lacazette,Raúl Jiménez,7,74
