,goalkeeper1,goalkeeper2,defender1,defender2,defender3,defender4,defender5,midfielder1,midfielder2,midfielder3,midfielder4,midfielder5,forward1,forward2,forward3,gameweek,score
0,Ben Foster,Martin Dubravka,Virgil van Dijk,Jamaal Lascelles,Fabian Schär,Matt Doherty,Kieran Trippier,Heung-Min Son,Jesse Lingard,Abdoulaye Doucouré,Leroy Sané,Felipe Anderson Pereira Gomes,Roberto Firmino,Jamie Vardy,Marcus Rashford,19,54
