,goalkeeper1,goalkeeper2,defender1,defender2,defender3,defender4,defender5,midfielder1,midfielder2,midfielder3,midfielder4,midfielder5,forward1,forward2,forward3,gameweek,score
0,Neil Etheridge,Alisson Ramses Becker,Juan Foyth,Marcos Alonso,Steve Cook,Benjamin Mendy,Jamaal Lascelles,Mohamed Salah,James Milner,Bamidele Alli,Mohamed Diamé,Ryan Babel,Sergio Agüero,Gonzalo Higuaín,Troy Deeney,2,125
