,goalkeeper1,goalkeeper2,defender1,defender2,defender3,defender4,defender5,midfielder1,midfielder2,midfielder3,midfielder4,midfielder5,forward1,forward2,forward3,gameweek,score
0,Jordan Pickford,Alisson Ramses Becker,Michael Keane,Christopher Schindler,César Azpilicueta,Ben Mee,Toby Alderweireld,Raheem Sterling,Leroy Sané,Alex Pritchard,Sadio Mané,Gylfi Sigurdsson,Aleksandar Mitrovic,Raúl Jiménez,Salomón Rondón,14,48
