,goalkeeper1,goalkeeper2,defender1,defender2,defender3,defender4,defender5,midfielder1,midfielder2,midfielder3,midfielder4,midfielder5,forward1,forward2,forward3,gameweek,score
0,Lukasz Fabianski,Alisson Ramses Becker,Virgil van Dijk,Sean Morrison,Mathias Jorgensen,Matt Doherty,Wes Morgan,Leroy Sané,Robert Snodgrass,Eden Hazard,Richarlison de Andrade,Christian Eriksen,Javier Hernández Balcázar,Salomón Rondón,Aleksandar Mitrovic,16,69
