,goalkeeper1,goalkeeper2,defender1,defender2,defender3,defender4,defender5,midfielder1,midfielder2,midfielder3,midfielder4,midfielder5,forward1,forward2,forward3,gameweek,score
0,Alisson Ramses Becker,Kepa Arrizabalaga,Virgil van Dijk,Jonny Evans,James Tomkins,Antonio Rüdiger,Wes Morgan,Raheem Sterling,Leroy Sané,Alex Pritchard,Heung-Min Son,Andros Townsend,Gonzalo Higuaín,Pierre-Emerick Aubameyang,Raúl Jiménez,15,41
