,goalkeeper1,goalkeeper2,defender1,defender2,defender3,defender4,defender5,midfielder1,midfielder2,midfielder3,midfielder4,midfielder5,forward1,forward2,forward3,gameweek,score
0,David de Gea,Ben Foster,Laurent Koscielny,Fabian Schär,Aymeric Laporte,Andrew Robertson,David Luiz Moreira Marinho,Paul Pogba,Sadio Mané,Christian Eriksen,David Brooks,James Ward-Prowse,Marcus Rashford,Joshua King,Salomón Rondón,24,72
