,goalkeeper1,goalkeeper2,defender1,defender2,defender3,defender4,defender5,midfielder1,midfielder2,midfielder3,midfielder4,midfielder5,forward1,forward2,forward3,gameweek,score
0,Sergio Rico,Ederson Santana de Moraes,Aymeric Laporte,Kurt Zouma,Virgil van Dijk,Maxime Le Marchand,Tim Ream,Diogo Jota,Bernard Anício Caldeira Duarte,Sadio Mané,Eden Hazard,Ryan Fraser,Callum Wilson,Jamie Vardy,Ayoze Pérez,37,72
