,Position,first_name,second_name,team,player_id
173,2,Cameron,Carter-Vickers,17,511
174,2,Davinson,Sánchez,17,520
175,2,Serge,Aurier,17,532
176,2,Juan,Foyth,17,534
177,2,Molla,Wagué,18,197
178,2,Younes,Kaboul,18,398
179,2,Craig,Cathcart,18,399
180,2,Sebastian,Prödl,18,400
181,2,José,Holebas,18,401
182,2,Miguel,Britos,18,402
183,2,Christian,Kabasele,18,403
184,2,Daryl,Janmaat,18,404
185,2,Adrian,Mariappa,18,405
186,2,Brandon,Mason,18,406
187,2,Francisco,Femenía Far,18,407
188,2,Marvin,Zeegelaar,18,537
189,2,Joy,Mukena,18,625
190,2,Kieran,Gibbs,19,8
191,2,Allan-Roméo,Nyom,19,422
192,2,Jonny,Evans,19,423
193,2,Craig,Dawson,19,424
194,2,Gareth,McAuley,19,425
195,2,Ahmed El-Sayed,Hegazi,19,468
196,2,Kane,Wilson,19,508
197,2,Max,Melbourne,19,572
198,2,Nathan,Ferguson,19,578
199,2,Ali,Gabr,19,610
200,2,Kyle,Jameson,19,624
201,2,Jose,Fonte,20,440
202,2,James,Collins,20,441
203,2,Winston,Reid,20,442
204,2,Aaron,Cresswell,20,443
205,2,Angelo,Ogbonna,20,444
206,2,Sam,Byram,20,445
207,2,Arthur,Masuaku,20,446
208,2,Pablo,Zabaleta,20,447
209,2,Declan,Rice,20,510
210,2,Reece,Burke,20,596
211,2,Reece,Oxford,20,611
212,2,Patrice,Evra,20,626
213,2,Josh,Pask,20,635
